"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"172","R Practice exercises for beginners! Difficulty level: Easy http://t.co/jZGHMkY3bh #rstats #datascience http://t.co/jxBe8hTXbA",FALSE,31,NA,2015-07-16 05:15:43,FALSE,NA,"621548745419689986",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",14,FALSE,FALSE,NA,NA
"196","R Tip: Add (na.rm=TRUE) argument to your 'sum' function to handle missing values. #rstats #datascience http://t.co/TFsWaG6648",FALSE,27,NA,2015-06-18 03:03:12,FALSE,NA,"611368535885897728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",14,FALSE,FALSE,NA,NA
"281","A compilation of Advanced regression types, illustrated with R http://t.co/OaK4DdJ29Y … #rstats #DataScience #analytics",FALSE,28,NA,2015-02-03 16:00:55,FALSE,NA,"562641892270415872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",14,FALSE,FALSE,NA,NA
"357","Turn your analyses into interactive web applications with Shiny. Get the shiny cheatsheet here: http://t.co/ERbqgL5lbi
#rstats #datascience",FALSE,21,NA,2014-07-01 04:19:44,FALSE,NA,"483827268494434304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",14,FALSE,FALSE,NA,NA
"373","Nail R Programming! Awesome course to learn R right from installing to programming. http://t.co/HRimhz4Lkt 
#R #rstats #datascience",FALSE,18,NA,2014-06-20 04:35:29,FALSE,NA,"479844963958521856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",14,FALSE,FALSE,NA,NA
"94","R Tip: monthDays(date) for any given date, calculates the number of days in that month #rstats #DataScience https://t.co/hnxMJc0peJ",FALSE,31,NA,2015-12-14 05:59:56,FALSE,NA,"676280443201716224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",13,FALSE,FALSE,NA,NA
"107","How Latent Dirichlet Allocation (LDA) - a Topic Modeling method in #textmining works? #datascience https://t.co/KSjWYbDSX0",FALSE,30,NA,2015-11-14 07:13:59,FALSE,NA,"665427440538382338",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",13,FALSE,FALSE,NA,NA
"200","R Tip: Use options(stringsAsFactors=F) so R will import character variables as characters rather than as factors. #rstats #datascience",FALSE,22,NA,2015-06-10 14:21:02,FALSE,NA,"608640016206548992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",13,FALSE,FALSE,NA,NA
"236","R Tip: How to calculate p-Value of linear model #rstats #datascience #Statistics http://t.co/wUS3X2FMaV",FALSE,26,NA,2015-04-21 18:50:53,FALSE,NA,"590588533611614208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",13,FALSE,FALSE,NA,NA
"92","Nice presntations on #datascience with #rstats https://t.co/XLZbAAqfyl #analytics https://t.co/FiPJOucyPj",FALSE,46,NA,2015-12-15 16:53:02,FALSE,NA,"676807186933153794",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",12,FALSE,FALSE,NA,NA
"100","R Tip: How to make product recommendation with assoc mining? What are the caveats? #rstats https://t.co/tHk8duCg7J https://t.co/AonRHwSMYB",FALSE,29,NA,2015-11-27 15:50:31,FALSE,NA,"670268472098578432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",12,FALSE,FALSE,NA,NA
"123","Market basket analysis in R, full work out! http://t.co/dCLnfK3qeD #rstats #datascience",FALSE,25,NA,2015-10-06 17:20:06,FALSE,NA,"651446849254002692",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","R_Programming",12,FALSE,FALSE,NA,NA
"175","R Tip: &lt;&lt;- operator can create global vars even from within a function. http://t.co/B70FPMHkxf #rstats #datascience http://t.co/BL55pv8GU2",FALSE,20,NA,2015-07-14 01:49:26,FALSE,NA,"620772056137793536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",12,FALSE,FALSE,NA,NA
"185","R Tip: Given any R object, anyNA() lets you know if it contains missing values. #rstats #datascience http://t.co/UHs3KQdZ3q",FALSE,24,NA,2015-07-02 05:32:27,FALSE,NA,"616479527145984000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",12,FALSE,FALSE,NA,NA
"219","A rich collection of R language tips at https://t.co/SdG6FN44F3 . Browse through our tweets history to unearth the free knowledge. #rstats",FALSE,9,NA,2015-05-14 14:39:50,FALSE,NA,"598860274100142080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",12,FALSE,FALSE,NA,NA
"245","What is R ? Why/where is it used? What are the Advantages? #rstats #datascience 
http://t.co/vDoLISBzrd http://t.co/ydaCWFq8S7",FALSE,18,NA,2015-04-08 17:53:07,FALSE,NA,"585862954123272192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",12,FALSE,FALSE,NA,NA
"262","R Tip: Count the number of words in each line of a text file using count.fields(). #rstats #textmining http://t.co/jCE8LfoBIw",FALSE,28,NA,2015-03-10 12:11:01,FALSE,NA,"575267612424151040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",12,FALSE,FALSE,NA,NA
"313","R Tip: data.matrix() converts a dataframe to a numeric matrix. Factors will be converted to appropriate numeric values. #rstats",FALSE,8,NA,2014-11-14 15:25:38,FALSE,NA,"533279599216435200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",12,FALSE,FALSE,NA,NA
"378","Learn how to master data subsetting in 'R Language' by using the 'which' operator: http://t.co/K046mGSVtQ
#rstats #datascience #statistics",FALSE,16,NA,2014-06-15 17:00:47,FALSE,NA,"478220584992509953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",12,FALSE,FALSE,NA,NA
"7","R Tip:  &lt;&lt;- operator assigns to a global var from inside a function. But use assign( ) instead. #rstats… https://t.co/HL5AtzBu5O",FALSE,45,NA,2017-09-20 09:56:16,TRUE,NA,"910442477856866304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",11,FALSE,FALSE,NA,NA
"8","Join 3800+ students to 'Learn R By Intensive Practice'. Availble at 94% discount till 2 Sep'17.… https://t.co/SGLJ2uSsKq",FALSE,48,NA,2017-08-31 09:14:40,TRUE,NA,"903184251088076800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",11,FALSE,FALSE,NA,NA
"86","Happy New yea-R! #rstats https://t.co/WfPXmfj4FQ",FALSE,30,NA,2015-12-31 19:41:57,FALSE,NA,"682647903945502722",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","R_Programming",11,FALSE,FALSE,NA,NA
"95","""How to Improve Accuracy for Logistic Regression Models"" on @LinkedIn https://t.co/biBAzC36OF #rstats #datascience",FALSE,24,NA,2015-12-10 14:02:28,FALSE,NA,"674952321193775105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",11,FALSE,FALSE,NA,NA
"106","R Tip: Cool package for language detection in R https://t.co/DdPPmD9cpg #rstats by @MangoTheCat https://t.co/7BnfEmy0ia",FALSE,28,NA,2015-11-14 09:42:07,FALSE,NA,"665464718803509249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",11,FALSE,FALSE,NA,NA
"121","A nice page on how to deal with changing levels of factors etc. Useful! #rstats http://t.co/icE1jc5vRh",FALSE,25,NA,2015-10-14 06:53:08,FALSE,NA,"654188167927480320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",11,FALSE,FALSE,NA,NA
"124","R Tip: Use mice {mice} to handle missing values.
http://t.co/cEtGBLeTyj  #rstats",FALSE,24,NA,2015-10-05 05:46:36,FALSE,NA,"650909935258103808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",11,FALSE,FALSE,NA,NA
"133","R Tip: Use DMwR::regr.eval(trues, preds) to compute standard regression evaluation statistics #rstats #datascience http://t.co/aNtZuHUkci",FALSE,13,NA,2015-09-10 03:10:02,FALSE,NA,"641810838496477184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",11,FALSE,FALSE,NA,NA
"151","Robust and practical anomaly detection with R by Twitter! #rstats #datascience https://t.co/auzLoSoEOg http://t.co/xQ9tlG7Oo1",FALSE,23,NA,2015-08-07 14:04:24,FALSE,NA,"629654327229952001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",11,FALSE,FALSE,NA,NA
"199","R Tip: Use findfrequency {forecast} to find the dominant frequency of the time series. #rstats #datascience http://t.co/bwpSXYqCsA",FALSE,21,NA,2015-06-11 16:53:55,FALSE,NA,"609040877424500736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",11,FALSE,FALSE,NA,NA
"327","A hands-on introduction to statistics with R by A. Conway (Princeton University) http://t.co/n4tyljGoMD  #rstats",FALSE,16,NA,2014-10-16 04:15:45,FALSE,NA,"522601767985364992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",11,FALSE,FALSE,NA,NA
"356","Want to Learn R Programming in a Week ? Subscribe and start with easy learneR videos http://t.co/y5LTww3ypS #rstats",FALSE,16,NA,2014-07-10 03:18:26,FALSE,NA,"487073331783270400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",11,FALSE,FALSE,NA,NA
"41","R Programming for Beginners. Updated url - https://t.co/ux6rVxiJ9K #rstats #datascience @chalk_street https://t.co/GO3tMN3gsG",FALSE,42,NA,2016-08-31 11:47:58,FALSE,NA,"770951257649328129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",10,FALSE,FALSE,NA,NA
"96","R Tip: Visualy asses clustering tendency of data with dissplot{seriation} #rstats #analytics https://t.co/yhguAcmq85 https://t.co/vw21vUbncH",FALSE,13,NA,2015-12-10 13:35:38,FALSE,NA,"674945568578232324",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",10,FALSE,FALSE,NA,NA
"126","R Tip: Recipes for state space models in R (with free pdf) by @pteetor http://t.co/S5D2IR559i #rstats #datascience",FALSE,20,NA,2015-09-28 06:16:44,FALSE,NA,"648380801617395712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",10,FALSE,FALSE,NA,NA
"258","R Tip: Set options(stringsAsFactors = FALSE) so the strings get stored as characters rather than as factors when importing files. #rstats",FALSE,20,NA,2015-03-20 16:23:27,FALSE,NA,"578955016695783426",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",10,FALSE,FALSE,NA,NA
"260","R Tip: Count the number of characters in a word using nchar (""myWord"") #rstats #datascience",FALSE,19,NA,2015-03-14 13:18:04,FALSE,NA,"576734035923238912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",10,FALSE,FALSE,NA,NA
"272","Learn how to select the best predictor variable subsets for your models. http://t.co/0bb0n5zT9B #rstats #datascience #statistics #analytics",FALSE,28,NA,2015-02-23 13:26:48,FALSE,NA,"569850865248374784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",10,FALSE,FALSE,NA,NA
"274","R Tip: Skewness, a measure of asymmetry, can be calculated using the skewness() function in e1071 pkg. #rstats #statistics #DataScience",FALSE,17,NA,2015-02-21 18:31:13,FALSE,NA,"569202698836271104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",10,FALSE,FALSE,NA,NA
"297","R Tip: Check if two R objects are same with identical(x,y). Use all.equal() to test if values are equal. Know the difference? #rstats",FALSE,13,NA,2014-12-14 18:34:45,FALSE,NA,"544198824323870720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",10,FALSE,FALSE,NA,NA
"298","Extract twitter feed and user tweets from R console. Fast! http://t.co/EZBAJ9a2TU  #rstats #analytics #datascience",FALSE,22,NA,2014-12-09 12:18:55,FALSE,NA,"542292306586386432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",10,FALSE,FALSE,NA,NA
"321","R Tip: Use complete.cases() to get the rows which are complete (with no missing values) #rstats",FALSE,20,NA,2014-11-08 06:30:21,FALSE,NA,"530970560155500544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",10,FALSE,FALSE,NA,NA
"346","R is the leading open-source language for statistical computing and machine learning. Learn it from the best. #rstats http://t.co/mBIznHAqJ3",FALSE,13,NA,2014-08-26 03:35:43,FALSE,NA,"504109911999926272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",10,FALSE,FALSE,NA,NA
"382","Companies use R and are proud bout it. Surprised to see more new names to the list. Here it is: http://t.co/I85Gyrbokv 
#rstats #datascience",FALSE,8,NA,2014-06-11 03:27:29,FALSE,NA,"476566362676936705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",10,FALSE,FALSE,NA,NA
"26","New Year Promotion: Learn R By Intensive Practice! #rstats #datascience
https://t.co/HUfMZOmJ4l https://t.co/zKvXgpsIXM",FALSE,16,NA,2017-01-11 02:18:15,FALSE,NA,"819005472342757376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",9,FALSE,FALSE,NA,NA
"93","R Tip: Hmisc::monthDays(date) - For any given date, calculates the number of days in that month #rstats #DataScience https://t.co/dekk6DI2Hg",FALSE,27,NA,2015-12-14 10:34:19,FALSE,NA,"676349493235748864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",9,FALSE,FALSE,NA,NA
"158","R Tip: When inside a for-loop or function, you have to explicitly 'print' your ggplot object. #rstats #datascience http://t.co/aLUhf6amkV",FALSE,29,NA,2015-08-01 15:45:35,FALSE,NA,"627505462238285824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",9,FALSE,FALSE,NA,NA
"171","R Tip: trunc() can be used to modify how a date is displayed. #rstats #datascience http://t.co/A8kPriucBi",FALSE,24,NA,2015-07-17 04:24:40,FALSE,NA,"621898286807433216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",9,FALSE,FALSE,NA,NA
"233","Simple Linear Regression: A Clear, thorough and easy to understand explanation. http://t.co/dlMgAVwTya #rstats #statistics #datascience",FALSE,29,NA,2015-04-27 13:22:03,FALSE,NA,"592680105924767745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",9,FALSE,FALSE,NA,NA
"239","R Tip: options(warn=-1) switches off warnings. options(warn=0) turns it back on #rstats #datascience",FALSE,17,NA,2015-04-19 02:53:19,FALSE,NA,"589622776903827457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",9,FALSE,FALSE,NA,NA
"241","RStudio v0.99 preview release is out. New features for auto-completion, data-viewer and C/C++ programming!  #rstats http://t.co/VkBKYd9fol",FALSE,7,NA,2015-04-15 04:35:40,FALSE,NA,"588198982645604353",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",9,FALSE,FALSE,NA,NA
"289","R Tip: Remove the names attributes from an R object using the unname() function. #rstats",FALSE,13,NA,2014-12-27 21:59:46,FALSE,NA,"548961462488539136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",9,FALSE,FALSE,NA,NA
"312","R Tip: 2 Tips to write awesome R functions. #rstats http://t.co/yk19RYG2Ub",FALSE,29,NA,2014-11-16 09:44:31,FALSE,NA,"533918528059891713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",9,FALSE,FALSE,NA,NA
"364","Learn how to print all the best models in regression analysis in R. http://t.co/lUnXdDEAA9 
#rstats #statistics #datascience",FALSE,8,NA,2014-06-27 03:53:49,FALSE,NA,"482371196453797888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",9,FALSE,FALSE,NA,NA
"367","The No.1 course to Learn R Programming Language. Simple, Short and Crisp Lessons. http://t.co/LMGPRUoDZe 
#rstats #datascience #statistics",FALSE,17,NA,2014-06-24 01:55:14,FALSE,NA,"481254187984887808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",9,FALSE,FALSE,NA,NA
"73","R Tip: Use haven::read_sas to read SAS compatible .sas7bdat files in R #rstats #DataScience",FALSE,15,NA,2016-02-06 04:31:56,FALSE,NA,"695827238403514368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",8,FALSE,FALSE,NA,NA
"116","R Tip: Know what features to include in your product using Conjoint analysis. https://t.co/7zoq3k3En0 #rstats #datascience",FALSE,8,NA,2015-10-29 07:46:36,FALSE,NA,"659637442887028736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",8,FALSE,FALSE,NA,NA
"127","R Tip: treeClust - An R Package For Tree-Based Clustering Dissimilarities http://t.co/E8xdm7z1DU #rstats",FALSE,13,NA,2015-09-23 11:30:49,FALSE,NA,"646647904535343104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",8,FALSE,FALSE,NA,NA
"131","R Tip: options(error=browser) will automatically initiate browser mode when error happens. Helpful for debugging! #rstats #datascience",FALSE,16,NA,2015-09-16 07:20:58,FALSE,NA,"644048312019062784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",8,FALSE,FALSE,NA,NA
"164","R Tip: Use the 'break' statement to exit a for-loop and 'next' to skip current iteration and move to the next one. #rstats #datascience",FALSE,19,NA,2015-07-29 17:32:02,FALSE,NA,"626445088332255232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",8,FALSE,FALSE,NA,NA
"192","Nice R Package Dev Cheatsheet: http://t.co/yrGIzXbCVS  #rstats #DataScience",FALSE,16,NA,2015-06-21 05:06:55,FALSE,NA,"612486834266836992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",8,FALSE,FALSE,NA,NA
"310","R Tip: assign (""varName"", 10) is a convenient way to create numerous variables, as the var name is passed as a programmable string. #rstats.",FALSE,17,NA,2014-11-20 14:45:17,FALSE,NA,"535443770901159937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",8,FALSE,FALSE,NA,NA
"319","R Tip: rev (x) reverses the elements of x #rstats",FALSE,6,NA,2014-11-09 15:42:19,FALSE,NA,"531471855303921665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",8,FALSE,FALSE,NA,NA
"343","Every effort to learn R Language is worth a million times in benefits. http://t.co/UgVoQw4FMj  #rstats #datascience #analytics #datamining",FALSE,9,NA,2014-09-04 12:54:17,FALSE,NA,"507511969147265024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",8,FALSE,FALSE,NA,NA
"345","Use file.copy(from=fromFile, to = toFile, overwrite=TRUE ) to copy files with R , even from one server to another. #rstats #analytics",FALSE,10,NA,2014-08-26 08:02:57,FALSE,NA,"504177163458076672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",8,FALSE,FALSE,NA,NA
"348","Use debugonce() to run through debug step only once, instead of debug() which requires undebug() to come out of it. #rstats #datascience",FALSE,9,NA,2014-08-20 03:23:42,FALSE,NA,"501932560641822723",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",8,FALSE,FALSE,NA,NA
"369","Learn how to generate random numbers in R Language. http://t.co/T8iZxkbi7R
#rstats #datascience #R #programmingproblems",FALSE,6,NA,2014-06-22 17:03:57,FALSE,NA,"480758100828237825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",8,FALSE,FALSE,NA,NA
"11","In case you missed it. https://t.co/w2kFCXM77s",FALSE,31,NA,2017-08-10 09:06:48,FALSE,NA,"895572128228982785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",7,FALSE,FALSE,NA,NA
"120","Optimising using optim() in R #rstats #datascience http://t.co/skl26H0P6s",FALSE,18,NA,2015-10-16 07:32:08,FALSE,NA,"654922760917901313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",7,FALSE,FALSE,NA,NA
"179","R Tip: In numeric matrix 'myMat', rowSums(myMat) returns sum of each row in 'myMat'. #rstats  https://t.co/0gY5PzMpHR http://t.co/najCIFtcvb",FALSE,16,NA,2015-07-09 02:12:40,FALSE,NA,"618965964638416896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",7,FALSE,FALSE,NA,NA
"335","Learn R Update: All video tutorials on our youtube channel are now brought to U 100% Ad Free.  http://t.co/LSbNxsQ2L9 #datamining #analytics",FALSE,11,NA,2014-09-15 13:14:49,FALSE,NA,"511503406213910528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",7,FALSE,FALSE,NA,NA
"360","Learn how to write robust functions in R. Subscribe to R Programming for Beginners series for future lessons.http://t.co/m8NuOzvTX0
#rstats",FALSE,11,NA,2014-06-29 05:39:16,FALSE,NA,"483122507830947841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",7,FALSE,FALSE,NA,NA
"385","Need hands-on experience in R Programming? Start with our new Practice videos http://t.co/T2JT96ZEZp  
#rstats #datascience #youtube",FALSE,10,NA,2014-06-07 17:40:20,FALSE,NA,"475331438649147393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",7,FALSE,FALSE,NA,NA
"48","Here is the reproducible code: https://t.co/JOnfTxCXSk 
#rstats #datascience https://t.co/2gNrKVuEuW",FALSE,14,NA,2016-07-20 15:16:46,FALSE,NA,"755783515107536898",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"125","R Tip: RSiteSearch(""logit"") searches ""logit"" in help pages, vignettes or task views, using  search engine at http://t.co/Kf5ik7P9ez #rstats",FALSE,12,NA,2015-09-29 10:05:08,FALSE,NA,"648800669227446272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"187","Great news! @rstudio #rstats #datascience  https://t.co/qLMrtRzmKn",FALSE,10,NA,2015-06-30 14:41:14,FALSE,NA,"615892855597338624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"194","R Tip: RSQLite and sqldf - nice packages to work with SQL databases. http://t.co/nNJClwnFqh  #rstats #datascience",FALSE,25,NA,2015-06-20 06:02:51,FALSE,NA,"612138524779769856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"211","R Tip: Use chartr() to translate/replace multiple characters in a sentence in one go. #rstats #analytics http://t.co/p3719vyHgf",FALSE,14,NA,2015-05-21 16:20:06,FALSE,NA,"601422222712905728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"212","R Tip: For R plots, use plot() argument las=1 to rotate the labels on the Y axis. #rstats #analytics",FALSE,11,NA,2015-05-20 11:06:30,FALSE,NA,"600980913120481281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"223","R Tip: Use detach(""package:pkg"") to remove pkg and all its function from current R session memory. #rstats #datascience",FALSE,10,NA,2015-05-12 13:20:42,FALSE,NA,"598115586665766912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"234","R Tip: Use comment(myRObj) to store a comment within 'myRObj' #rstats #datascience http://t.co/saiZnqC9xS",FALSE,20,NA,2015-04-24 16:37:29,FALSE,NA,"591642123352477697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"243","R Tip: Group similar variables so they can be clubbed as a one, using varclus() from Hmisc pkg. #rstats #statistics http://t.co/3IjH6khbP2",FALSE,21,NA,2015-04-13 12:15:18,FALSE,NA,"587589876528189440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"257","R Tip: Use file.show('filepath') to open and display a file in R. #rstats #dataanalytics #datascience",FALSE,19,NA,2015-03-22 18:02:49,FALSE,NA,"579704800037593088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"266","R Tip: Use args(myFunc) to get a quick look at the arguments the function myFunc() accepts. #rstats #bigdata",FALSE,10,NA,2015-03-03 16:37:08,FALSE,NA,"572797867045199873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"267","R Tip: R does have a data structure equivalent to the Python's dict in hash package. Ex: hash( keys=c('foo'), values=10 ) #rstats #bigdata",FALSE,13,NA,2015-02-26 18:10:56,FALSE,NA,"571009535160090624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"269","No row limit in data viewer, in-view sort and full text search in dataframes in new @rstudio v0.99. Awesome! #rstats #datascience #bigdata",FALSE,9,NA,2015-02-24 20:08:33,FALSE,NA,"570314357281841152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"280","R TIp: Use ylim = range(myNumericData) + 10  as an argument in plot() func to set and adjust the Y axis limits in your plot. #rstats",FALSE,12,NA,2015-02-10 07:22:51,FALSE,NA,"565048232988794880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"293","Four Beautiful Python, R, MATLAB, and Mathematica plots with LaTeX http://t.co/Dgpmvoocdn #rstats",FALSE,11,NA,2014-12-21 09:29:57,FALSE,NA,"546598437177667584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
"337","R Tip: Convert One 'N-level factor var' to N 'binary-predictor-vars' with model.matrix(~as.factor(Data)+0). #rstats #datascience #datamining",FALSE,11,NA,2014-09-13 02:23:08,FALSE,NA,"510614626996731904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","R_Programming",6,FALSE,FALSE,NA,NA
